id,year,ncessch,leaid,grade,race,sex,enrollment,fips,extracted_at
8786,2022,062772004199,0627720,8,99,99,4,6,2026-03-29
8787,2022,062772012874,0627720,8,99,99,179,6,2026-03-29
8788,2022,062775004201,0627750,8,99,99,25,6,2026-03-29
8789,2022,062778009962,0627780,8,99,99,177,6,2026-03-29
8790,2022,062781004205,0627810,8,99,99,316,6,2026-03-29
8791,2022,062781004208,0627810,8,99,99,28,6,2026-03-29
8792,2022,062781004209,0627810,8,99,99,245,6,2026-03-29
8793,2022,062781004216,0627810,8,99,99,310,6,2026-03-29
8794,2022,062781014524,0627810,8,99,99,12,6,2026-03-29
8795,2022,062784004226,0627840,8,99,99,148,6,2026-03-29
8796,2022,062785009414,0627850,8,99,99,318,6,2026-03-29
8797,2022,062785011539,0627850,8,99,99,18,6,2026-03-29
8798,2022,062787004227,0627870,8,99,99,5,6,2026-03-29
8799,2022,062790004228,0627900,8,99,99,58,6,2026-03-29
8800,2022,062793004229,0627930,8,99,99,43,6,2026-03-29
8801,2022,062805004242,0628050,8,99,99,154,6,2026-03-29
8802,2022,062805004250,0628050,8,99,99,164,6,2026-03-29
8803,2022,062805004263,0628050,8,99,99,102,6,2026-03-29
8804,2022,062805004275,0628050,8,99,99,29,6,2026-03-29
8805,2022,062805004278,0628050,8,99,99,105,6,2026-03-29
8806,2022,062805004299,0628050,8,99,99,259,6,2026-03-29
8807,2022,062805004303,0628050,8,99,99,204,6,2026-03-29
8808,2022,062805004312,0628050,8,99,99,206,6,2026-03-29
8809,2022,062805004323,0628050,8,99,99,102,6,2026-03-29
8810,2022,062805005701,0628050,8,99,99,58,6,2026-03-29
8811,2022,062805008676,0628050,8,99,99,56,6,2026-03-29
8812,2022,062805008679,0628050,8,99,99,50,6,2026-03-29
8813,2022,062805008680,0628050,8,99,99,119,6,2026-03-29
8814,2022,062805011909,0628050,8,99,99,137,6,2026-03-29
8815,2022,062805011920,0628050,8,99,99,123,6,2026-03-29
8816,2022,062805011961,0628050,8,99,99,245,6,2026-03-29
8817,2022,062805012048,0628050,8,99,99,63,6,2026-03-29
8818,2022,062805012055,0628050,8,99,99,59,6,2026-03-29
8819,2022,062805012610,0628050,8,99,99,1,6,2026-03-29
8820,2022,062808008689,0628080,8,99,99,304,6,2026-03-29
8821,2022,062808009966,0628080,8,99,99,238,6,2026-03-29
8822,2022,062814004338,0628140,8,99,99,189,6,2026-03-29
8823,2022,062814004340,0628140,8,99,99,261,6,2026-03-29
8824,2022,062814004346,0628140,8,99,99,201,6,2026-03-29
8825,2022,062814004349,0628140,8,99,99,2,6,2026-03-29
8826,2022,062814004350,0628140,8,99,99,173,6,2026-03-29
8827,2022,062817004354,0628170,8,99,99,267,6,2026-03-29
8828,2022,062825003970,0628250,8,99,99,404,6,2026-03-29
8829,2022,062825004361,0628250,8,99,99,141,6,2026-03-29
8830,2022,062825004364,0628250,8,99,99,217,6,2026-03-29
8831,2022,062825004366,0628250,8,99,99,61,6,2026-03-29
8832,2022,062825004373,0628250,8,99,99,24,6,2026-03-29
8833,2022,062825007717,0628250,8,99,99,36,6,2026-03-29
8834,2022,062825011922,0628250,8,99,99,240,6,2026-03-29
8835,2022,062825014502,0628250,8,99,99,12,6,2026-03-29
8836,2022,062827004376,0628270,8,99,99,155,6,2026-03-29
8837,2022,062827004380,0628270,8,99,99,0,6,2026-03-29
8838,2022,062827014449,0628270,8,99,99,15,6,2026-03-29
8839,2022,062847004387,0628470,8,99,99,47,6,2026-03-29
8840,2022,062847004393,0628470,8,99,99,270,6,2026-03-29
8841,2022,062847004395,0628470,8,99,99,50,6,2026-03-29
8842,2022,062847004400,0628470,8,99,99,286,6,2026-03-29
8843,2022,062847004411,0628470,8,99,99,363,6,2026-03-29
8844,2022,062847004413,0628470,8,99,99,293,6,2026-03-29
8845,2022,062847004414,0628470,8,99,99,310,6,2026-03-29
8846,2022,062847004415,0628470,8,99,99,75,6,2026-03-29
8847,2022,062847006433,0628470,8,99,99,373,6,2026-03-29
8848,2022,062847009417,0628470,8,99,99,50,6,2026-03-29
8849,2022,062847014641,0628470,8,99,99,30,6,2026-03-29
8850,2022,062853004417,0628530,8,99,99,27,6,2026-03-29
8851,2022,062865004422,0628650,8,99,99,4,6,2026-03-29
8852,2022,062865004423,0628650,8,99,99,371,6,2026-03-29
8853,2022,062865004426,0628650,8,99,99,554,6,2026-03-29
8854,2022,062865004446,0628650,8,99,99,216,6,2026-03-29
8855,2022,062865004459,0628650,8,99,99,225,6,2026-03-29
8856,2022,062865007195,0628650,8,99,99,96,6,2026-03-29
8857,2022,062865008246,0628650,8,99,99,0,6,2026-03-29
8858,2022,062865012123,0628650,8,99,99,0,6,2026-03-29
8859,2022,062865012382,0628650,8,99,99,14,6,2026-03-29
8860,2022,062865014496,0628650,8,99,99,14,6,2026-03-29
8861,2022,062868004460,0628680,8,99,99,99,6,2026-03-29
8862,2022,062871002781,0628710,8,99,99,23,6,2026-03-29
8863,2022,062871004463,0628710,8,99,99,234,6,2026-03-29
8864,2022,062871004465,0628710,8,99,99,222,6,2026-03-29
8865,2022,062871012315,0628710,8,99,99,16,6,2026-03-29
8866,2022,062871014591,0628710,8,99,99,14,6,2026-03-29
8867,2022,062883004469,0628830,8,99,99,2,6,2026-03-29
8868,2022,062886004472,0628860,8,99,99,286,6,2026-03-29
8869,2022,062910004489,0629100,8,99,99,101,6,2026-03-29
8870,2022,062910004491,0629100,8,99,99,1,6,2026-03-29
8871,2022,062910010742,0629100,8,99,99,103,6,2026-03-29
8872,2022,062916004498,0629160,8,99,99,8,6,2026-03-29
8873,2022,062919007097,0629190,8,99,99,5,6,2026-03-29
8874,2022,062922004240,0629220,8,99,99,355,6,2026-03-29
8875,2022,062922004501,0629220,8,99,99,105,6,2026-03-29
8876,2022,062922004502,0629220,8,99,99,128,6,2026-03-29
8877,2022,062922004504,0629220,8,99,99,248,6,2026-03-29
8878,2022,062922004507,0629220,8,99,99,124,6,2026-03-29
8879,2022,062922004508,0629220,8,99,99,129,6,2026-03-29
8880,2022,062922004509,0629220,8,99,99,94,6,2026-03-29
8881,2022,062922007922,0629220,8,99,99,243,6,2026-03-29
8882,2022,062922011374,0629220,8,99,99,89,6,2026-03-29
8883,2022,062922012389,0629220,8,99,99,106,6,2026-03-29
8884,2022,062928004522,0629280,8,99,99,76,6,2026-03-29
8885,2022,062937004531,0629370,8,99,99,130,6,2026-03-29
8886,2022,062940004532,0629400,8,99,99,37,6,2026-03-29
8887,2022,062943004533,0629430,8,99,99,53,6,2026-03-29
8888,2022,062949004536,0629490,8,99,99,295,6,2026-03-29
8889,2022,062949004540,0629490,8,99,99,206,6,2026-03-29
8890,2022,062949004547,0629490,8,99,99,143,6,2026-03-29
8891,2022,062949004550,0629490,8,99,99,211,6,2026-03-29
8892,2022,062949004554,0629490,8,99,99,60,6,2026-03-29
8893,2022,062949006662,0629490,8,99,99,155,6,2026-03-29
8894,2022,062949008364,0629490,8,99,99,12,6,2026-03-29
8895,2022,062949009599,0629490,8,99,99,30,6,2026-03-29
8896,2022,062949010413,0629490,8,99,99,45,6,2026-03-29
8897,2022,062949011463,0629490,8,99,99,176,6,2026-03-29
8898,2022,062949014508,0629490,8,99,99,21,6,2026-03-29
8899,2022,062954004558,0629540,8,99,99,140,6,2026-03-29
8900,2022,062954007490,0629540,8,99,99,1,6,2026-03-29
8901,2022,062955004562,0629550,8,99,99,113,6,2026-03-29
8902,2022,062955004563,0629550,8,99,99,311,6,2026-03-29
8903,2022,062955004564,0629550,8,99,99,220,6,2026-03-29
8904,2022,062955004981,0629550,8,99,99,348,6,2026-03-29
8905,2022,062955009602,0629550,8,99,99,271,6,2026-03-29
8906,2022,062955012795,0629550,8,99,99,243,6,2026-03-29
8907,2022,062955013957,0629550,8,99,99,44,6,2026-03-29
8908,2022,062958002169,0629580,8,99,99,88,6,2026-03-29
8909,2022,062958007529,0629580,8,99,99,311,6,2026-03-29
8910,2022,062958008728,0629580,8,99,99,87,6,2026-03-29
8911,2022,062958008933,0629580,8,99,99,298,6,2026-03-29
8912,2022,062958008934,0629580,8,99,99,0,6,2026-03-29
8913,2022,062958009606,0629580,8,99,99,5,6,2026-03-29
8914,2022,062958010905,0629580,8,99,99,296,6,2026-03-29
8915,2022,062958011305,0629580,8,99,99,10,6,2026-03-29
8916,2022,062958012221,0629580,8,99,99,20,6,2026-03-29
8917,2022,062958012870,0629580,8,99,99,69,6,2026-03-29
8918,2022,062958013052,0629580,8,99,99,329,6,2026-03-29
8919,2022,062958013949,0629580,8,99,99,62,6,2026-03-29
8920,2022,062958013975,0629580,8,99,99,14,6,2026-03-29
8921,2022,062958014085,0629580,8,99,99,284,6,2026-03-29
8922,2022,062958014567,0629580,8,99,99,0,6,2026-03-29
8923,2022,062961004598,0629610,8,99,99,326,6,2026-03-29
8924,2022,062961007797,0629610,8,99,99,0,6,2026-03-29
8925,2022,062961007813,0629610,8,99,99,0,6,2026-03-29
8926,2022,062961010323,0629610,8,99,99,278,6,2026-03-29
8927,2022,062961011454,0629610,8,99,99,172,6,2026-03-29
8928,2022,062964004599,0629640,8,99,99,60,6,2026-03-29
8929,2022,062964004601,0629640,8,99,99,69,6,2026-03-29
8930,2022,062964004602,0629640,8,99,99,1,6,2026-03-29
8931,2022,062964004604,0629640,8,99,99,74,6,2026-03-29
8932,2022,062967004605,0629670,8,99,99,47,6,2026-03-29
8933,2022,062970004610,0629700,8,99,99,234,6,2026-03-29
8934,2022,062970004620,0629700,8,99,99,223,6,2026-03-29
8935,2022,062970008514,0629700,8,99,99,280,6,2026-03-29
8936,2022,062970014550,0629700,8,99,99,3,6,2026-03-29
8937,2022,062977004635,0629770,8,99,99,3,6,2026-03-29
8938,2022,062979004636,0629790,8,99,99,9,6,2026-03-29
8939,2022,062979011813,0629790,8,99,99,13,6,2026-03-29
8940,2022,062982004639,0629820,8,99,99,81,6,2026-03-29
8941,2022,062982008451,0629820,8,99,99,0,6,2026-03-29
8942,2022,062982012676,0629820,8,99,99,3,6,2026-03-29
8943,2022,062985004648,0629850,8,99,99,100,6,2026-03-29
8944,2022,062985007134,0629850,8,99,99,223,6,2026-03-29
8945,2022,062985007530,0629850,8,99,99,0,6,2026-03-29
8946,2022,062985010906,0629850,8,99,99,171,6,2026-03-29
8947,2022,062985012400,0629850,8,99,99,194,6,2026-03-29
8948,2022,062985012423,0629850,8,99,99,265,6,2026-03-29
8949,2022,062985014654,0629850,8,99,99,12,6,2026-03-29
8950,2022,062991007498,0629910,8,99,99,267,6,2026-03-29
8951,2022,062991013666,0629910,8,99,99,0,6,2026-03-29
8952,2022,062994004662,0629940,8,99,99,171,6,2026-03-29
8953,2022,062994004667,0629940,8,99,99,140,6,2026-03-29
8954,2022,062994004679,0629940,8,99,99,286,6,2026-03-29
8955,2022,062994004689,0629940,8,99,99,143,6,2026-03-29
8956,2022,062994010533,0629940,8,99,99,107,6,2026-03-29
8957,2022,062994012340,0629940,8,99,99,14,6,2026-03-29
8958,2022,062994013343,0629940,8,99,99,177,6,2026-03-29
8959,2022,063003004704,0630030,8,99,99,467,6,2026-03-29
8960,2022,063003013962,0630030,8,99,99,15,6,2026-03-29
8961,2022,063009004708,0630090,8,99,99,11,6,2026-03-29
8962,2022,063018008940,0630180,8,99,99,124,6,2026-03-29
8963,2022,063021009176,0630210,8,99,99,448,6,2026-03-29
8964,2022,063021011184,0630210,8,99,99,173,6,2026-03-29
8965,2022,063021014047,0630210,8,99,99,3,6,2026-03-29
8966,2022,063023013936,0630230,8,99,99,10,6,2026-03-29
8967,2022,063025004716,0630250,8,99,99,48,6,2026-03-29
8968,2022,063025004718,0630250,8,99,99,367,6,2026-03-29
8969,2022,063025004724,0630250,8,99,99,237,6,2026-03-29
8970,2022,063025005439,0630250,8,99,99,0,6,2026-03-29
8971,2022,063025013937,0630250,8,99,99,61,6,2026-03-29
8972,2022,063033004732,0630330,8,99,99,169,6,2026-03-29
8973,2022,063036008941,0630360,8,99,99,105,6,2026-03-29
8974,2022,063039004737,0630390,8,99,99,0,6,2026-03-29
8975,2022,063048002973,0630480,8,99,99,25,6,2026-03-29
8976,2022,063051010226,0630510,8,99,99,175,6,2026-03-29
8977,2022,063052004742,0630520,8,99,99,2,6,2026-03-29
8978,2022,063060004743,0630600,8,99,99,265,6,2026-03-29
8979,2022,063060004749,0630600,8,99,99,286,6,2026-03-29
8980,2022,063060013016,0630600,8,99,99,246,6,2026-03-29
8981,2022,063063012170,0630630,8,99,99,102,6,2026-03-29
8982,2022,063066004760,0630660,8,99,99,0,6,2026-03-29
8983,2022,063066004765,0630660,8,99,99,462,6,2026-03-29
8984,2022,063066004772,0630660,8,99,99,297,6,2026-03-29
8985,2022,063066004777,0630660,8,99,99,258,6,2026-03-29
8986,2022,063066006103,0630660,8,99,99,15,6,2026-03-29
8987,2022,063066008754,0630660,8,99,99,11,6,2026-03-29
8988,2022,063066009177,0630660,8,99,99,189,6,2026-03-29
8989,2022,063066009615,0630660,8,99,99,295,6,2026-03-29
8990,2022,063066012371,0630660,8,99,99,220,6,2026-03-29
8991,2022,063072004779,0630720,8,99,99,97,6,2026-03-29
8992,2022,063078004785,0630780,8,99,99,130,6,2026-03-29
8993,2022,063081004788,0630810,8,99,99,9,6,2026-03-29
8994,2022,063084010555,0630840,8,99,99,98,6,2026-03-29
8995,2022,063087004790,0630870,8,99,99,23,6,2026-03-29
8996,2022,063090004791,0630900,8,99,99,18,6,2026-03-29
8997,2022,063093004792,0630930,8,99,99,142,6,2026-03-29
8998,2022,063093014123,0630930,8,99,99,18,6,2026-03-29
8999,2022,063099004798,0630990,8,99,99,43,6,2026-03-29
9000,2022,063099004803,0630990,8,99,99,52,6,2026-03-29
9001,2022,063099004804,0630990,8,99,99,238,6,2026-03-29
9002,2022,063099004806,0630990,8,99,99,46,6,2026-03-29
9003,2022,063099011372,0630990,8,99,99,255,6,2026-03-29
9004,2022,063105004809,0631050,8,99,99,52,6,2026-03-29
9005,2022,063105011822,0631050,8,99,99,0,6,2026-03-29
9006,2022,063117004819,0631170,8,99,99,20,6,2026-03-29
9007,2022,063117004821,0631170,8,99,99,3,6,2026-03-29
9008,2022,063117004825,0631170,8,99,99,50,6,2026-03-29
9009,2022,063117004827,0631170,8,99,99,63,6,2026-03-29
9010,2022,063118011836,0631180,8,99,99,138,6,2026-03-29
9011,2022,063129009423,0631290,8,99,99,66,6,2026-03-29
9012,2022,063132004839,0631320,8,99,99,254,6,2026-03-29
9013,2022,063132004840,0631320,8,99,99,174,6,2026-03-29
9014,2022,063132004845,0631320,8,99,99,35,6,2026-03-29
9015,2022,063132004846,0631320,8,99,99,178,6,2026-03-29
9016,2022,063132004849,0631320,8,99,99,51,6,2026-03-29
9017,2022,063132004851,0631320,8,99,99,289,6,2026-03-29
9018,2022,063132004860,0631320,8,99,99,62,6,2026-03-29
9019,2022,063132004861,0631320,8,99,99,262,6,2026-03-29
9020,2022,063132010000,0631320,8,99,99,81,6,2026-03-29
9021,2022,063132010247,0631320,8,99,99,0,6,2026-03-29
9022,2022,063132011672,0631320,8,99,99,63,6,2026-03-29
9023,2022,063132012112,0631320,8,99,99,257,6,2026-03-29
9024,2022,063135004865,0631350,8,99,99,22,6,2026-03-29
9025,2022,063138004866,0631380,8,99,99,4,6,2026-03-29
9026,2022,063140010958,0631400,8,99,99,27,6,2026-03-29
9027,2022,063147004881,0631470,8,99,99,51,6,2026-03-29
9028,2022,063153002667,0631530,8,99,99,346,6,2026-03-29
9029,2022,063153004884,0631530,8,99,99,346,6,2026-03-29
9030,2022,063153004888,0631530,8,99,99,362,6,2026-03-29
9031,2022,063153004898,0631530,8,99,99,368,6,2026-03-29
9032,2022,063153009425,0631530,8,99,99,466,6,2026-03-29
9033,2022,063153011134,0631530,8,99,99,519,6,2026-03-29
9034,2022,063153013729,0631530,8,99,99,132,6,2026-03-29
9035,2022,063162004902,0631620,8,99,99,6,6,2026-03-29
9036,2022,063168004904,0631680,8,99,99,29,6,2026-03-29
9037,2022,063171008944,0631710,8,99,99,408,6,2026-03-29
9038,2022,063171008945,0631710,8,99,99,13,6,2026-03-29
9039,2022,063171011172,0631710,8,99,99,0,6,2026-03-29
9040,2022,063174004911,0631740,8,99,99,74,6,2026-03-29
9041,2022,063183004912,0631830,8,99,99,0,6,2026-03-29
9042,2022,063186014095,0631860,8,99,99,173,6,2026-03-29
9043,2022,063192004918,0631920,8,99,99,6,6,2026-03-29
9044,2022,063198004922,0631980,8,99,99,170,6,2026-03-29
9045,2022,063198007464,0631980,8,99,99,1,6,2026-03-29
9046,2022,063204004927,0632040,8,99,99,23,6,2026-03-29
9047,2022,063204004929,0632040,8,99,99,130,6,2026-03-29
9048,2022,063204008385,0632040,8,99,99,4,6,2026-03-29
9049,2022,063204009182,0632040,8,99,99,57,6,2026-03-29
9050,2022,063204014118,0632040,8,99,99,16,6,2026-03-29
9051,2022,063207004932,0632070,8,99,99,455,6,2026-03-29
9052,2022,063207004944,0632070,8,99,99,336,6,2026-03-29
9053,2022,063207007274,0632070,8,99,99,363,6,2026-03-29
9054,2022,063207011101,0632070,8,99,99,372,6,2026-03-29
9055,2022,063207013458,0632070,8,99,99,14,6,2026-03-29
9056,2022,063213004962,0632130,8,99,99,71,6,2026-03-29
9057,2022,063213004963,0632130,8,99,99,73,6,2026-03-29
9058,2022,063213004965,0632130,8,99,99,62,6,2026-03-29
9059,2022,063213004968,0632130,8,99,99,62,6,2026-03-29
9060,2022,063213004970,0632130,8,99,99,218,6,2026-03-29
9061,2022,063213004971,0632130,8,99,99,112,6,2026-03-29
9062,2022,063213004972,0632130,8,99,99,70,6,2026-03-29
9063,2022,063213007422,0632130,8,99,99,88,6,2026-03-29
9064,2022,063216004977,0632160,8,99,99,126,6,2026-03-29
9065,2022,063225004979,0632250,8,99,99,12,6,2026-03-29
9066,2022,063227007336,0632270,8,99,99,23,6,2026-03-29
9067,2022,063227007999,0632270,8,99,99,2,6,2026-03-29
9068,2022,063227010227,0632270,8,99,99,190,6,2026-03-29
9069,2022,063231008948,0632310,8,99,99,250,6,2026-03-29
9070,2022,063231011168,0632310,8,99,99,175,6,2026-03-29
9071,2022,063234004985,0632340,8,99,99,0,6,2026-03-29
9072,2022,063237003852,0632370,8,99,99,312,6,2026-03-29
9073,2022,063237004991,0632370,8,99,99,316,6,2026-03-29
9074,2022,063237004994,0632370,8,99,99,314,6,2026-03-29
9075,2022,063237004998,0632370,8,99,99,335,6,2026-03-29
9076,2022,063237007621,0632370,8,99,99,467,6,2026-03-29
9077,2022,063237010019,0632370,8,99,99,54,6,2026-03-29
9078,2022,063240005000,0632400,8,99,99,24,6,2026-03-29
9079,2022,063243011376,0632430,8,99,99,72,6,2026-03-29
9080,2022,063252005005,0632520,8,99,99,17,6,2026-03-29
9081,2022,063255005017,0632550,8,99,99,174,6,2026-03-29
9082,2022,063255005034,0632550,8,99,99,304,6,2026-03-29
9083,2022,063255005044,0632550,8,99,99,40,6,2026-03-29
9084,2022,063255005045,0632550,8,99,99,42,6,2026-03-29
9085,2022,063255005050,0632550,8,99,99,44,6,2026-03-29
9086,2022,063255005051,0632550,8,99,99,202,6,2026-03-29
9087,2022,063255005053,0632550,8,99,99,336,6,2026-03-29
9088,2022,063255005062,0632550,8,99,99,45,6,2026-03-29
9089,2022,063255005065,0632550,8,99,99,23,6,2026-03-29
9090,2022,063255007080,0632550,8,99,99,0,6,2026-03-29
9091,2022,063255010198,0632550,8,99,99,37,6,2026-03-29
9092,2022,063255010757,0632550,8,99,99,207,6,2026-03-29
9093,2022,063255011226,0632550,8,99,99,224,6,2026-03-29
9094,2022,063261005071,0632610,8,99,99,205,6,2026-03-29
9095,2022,063261013953,0632610,8,99,99,8,6,2026-03-29
9096,2022,063264011481,0632640,8,99,99,144,6,2026-03-29
9097,2022,063271005085,0632710,8,99,99,111,6,2026-03-29
9098,2022,063273005087,0632730,8,99,99,30,6,2026-03-29
9099,2022,063276005089,0632760,8,99,99,217,6,2026-03-29
9100,2022,063276005092,0632760,8,99,99,57,6,2026-03-29
9101,2022,063276011957,0632760,8,99,99,221,6,2026-03-29
9102,2022,063276014252,0632760,8,99,99,84,6,2026-03-29
9103,2022,063288005111,0632880,8,99,99,31,6,2026-03-29
9104,2022,063288005113,0632880,8,99,99,59,6,2026-03-29
9105,2022,063288008953,0632880,8,99,99,58,6,2026-03-29
9106,2022,063288010027,0632880,8,99,99,61,6,2026-03-29
9107,2022,063288011421,0632880,8,99,99,59,6,2026-03-29
9108,2022,063311005126,0633110,8,99,99,94,6,2026-03-29
9109,2022,063311009429,0633110,8,99,99,2,6,2026-03-29
9110,2022,063311011075,0633110,8,99,99,0,6,2026-03-29
9111,2022,063311011731,0633110,8,99,99,72,6,2026-03-29
9112,2022,063315005006,0633150,8,99,99,402,6,2026-03-29
9113,2022,063315005134,0633150,8,99,99,311,6,2026-03-29
9114,2022,063315005135,0633150,8,99,99,391,6,2026-03-29
9115,2022,063315005138,0633150,8,99,99,469,6,2026-03-29
9116,2022,063315005158,0633150,8,99,99,387,6,2026-03-29
9117,2022,063315005159,0633150,8,99,99,0,6,2026-03-29
9118,2022,063315005160,0633150,8,99,99,399,6,2026-03-29
9119,2022,063315008183,0633150,8,99,99,3,6,2026-03-29
9120,2022,063315010029,0633150,8,99,99,8,6,2026-03-29
9121,2022,063315012176,0633150,8,99,99,144,6,2026-03-29
9122,2022,063315012406,0633150,8,99,99,439,6,2026-03-29
9123,2022,063315013103,0633150,8,99,99,105,6,2026-03-29
9124,2022,063321005164,0633210,8,99,99,0,6,2026-03-29
9125,2022,063321012712,0633210,8,99,99,12,6,2026-03-29
9126,2022,063327005168,0633270,8,99,99,37,6,2026-03-29
9127,2022,063339012127,0633390,8,99,99,451,6,2026-03-29
9128,2022,063339014640,0633390,8,99,99,24,6,2026-03-29
9129,2022,063348005174,0633480,8,99,99,366,6,2026-03-29
9130,2022,063348008495,0633480,8,99,99,339,6,2026-03-29
9131,2022,063357005180,0633570,8,99,99,273,6,2026-03-29
9132,2022,063360003508,0633600,8,99,99,272,6,2026-03-29
9133,2022,063360005185,0633600,8,99,99,306,6,2026-03-29
9134,2022,063360008551,0633600,8,99,99,225,6,2026-03-29
9135,2022,063360013046,0633600,8,99,99,432,6,2026-03-29
9136,2022,063366005192,0633660,8,99,99,40,6,2026-03-29
9137,2022,063369005193,0633690,8,99,99,1,6,2026-03-29
9138,2022,063372005194,0633720,8,99,99,32,6,2026-03-29
9139,2022,063375005197,0633750,8,99,99,341,6,2026-03-29
9140,2022,063375005200,0633750,8,99,99,259,6,2026-03-29
9141,2022,063375005215,0633750,8,99,99,85,6,2026-03-29
9142,2022,063375005918,0633750,8,99,99,0,6,2026-03-29
9143,2022,063375008956,0633750,8,99,99,97,6,2026-03-29
9144,2022,063375011676,0633750,8,99,99,0,6,2026-03-29
9145,2022,063375013012,0633750,8,99,99,130,6,2026-03-29
9146,2022,063375014636,0633750,8,99,99,0,6,2026-03-29
9147,2022,063384005217,0633840,8,99,99,29,6,2026-03-29
9148,2022,063384005219,0633840,8,99,99,332,6,2026-03-29
9149,2022,063384005228,0633840,8,99,99,405,6,2026-03-29
9150,2022,063384005231,0633840,8,99,99,196,6,2026-03-29
9151,2022,063384005241,0633840,8,99,99,343,6,2026-03-29
9152,2022,063384005244,0633840,8,99,99,53,6,2026-03-29
9153,2022,063384005259,0633840,8,99,99,130,6,2026-03-29
9154,2022,063384005262,0633840,8,99,99,176,6,2026-03-29
9155,2022,063384005280,0633840,8,99,99,173,6,2026-03-29
9156,2022,063384005283,0633840,8,99,99,533,6,2026-03-29
9157,2022,063384005289,0633840,8,99,99,349,6,2026-03-29
9158,2022,063384006327,0633840,8,99,99,48,6,2026-03-29
9159,2022,063384007242,0633840,8,99,99,53,6,2026-03-29
9160,2022,063384008282,0633840,8,99,99,2,6,2026-03-29
9161,2022,063384009430,0633840,8,99,99,17,6,2026-03-29
9162,2022,063384010040,0633840,8,99,99,63,6,2026-03-29
